resp_id,survey_location,period,post,treated,did,monthly_transport_exp,ticket_expenditure,gender,female,age,profession,trip_purpose,mode,trip_dist_km,trip_time_min,trip_fare,trips_per_week,wait_min,access_dist_m,n_2w,n_4w,n_cycle,hh_motor_vehicles,income_imputed,vi_income,vi_no_vehicle,vi_elderly,brt_experience,employed,VI,VI_did
237,30. Novelty Chowk,1,1,0,0,4.673816015552915,0.0,Male,0,42,Self-employed,Work,Two Wheeler,4.0,7,0,7,0,0,1,0,0,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
238,10. Kot Man Singh,0,0,0,0,560.7217777777778,0.0,Male,0,44,Private salaried job,Work,Two Wheeler,4.0,15,0,6,0,0,1,0,0,1,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
238,10. Kot Man Singh,1,1,0,0,7.847634492521874,0.0,Male,0,44,Private salaried job,Work,Two Wheeler,4.0,15,0,6,0,0,1,0,0,1,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
239,21. Vallah Bypass,0,0,0,0,654.1754074074074,0.0,Male,0,48,Self-employed,Work,Two Wheeler,4.0,5,0,7,0,0,1,0,1,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
239,21. Vallah Bypass,1,1,0,0,0.1783678397698773,0.0,Male,0,48,Self-employed,Work,Two Wheeler,4.0,5,0,7,0,0,1,0,1,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
240,19. Sultanwind,0,0,0,0,700.9022222222222,0.0,Male,0,20,Student,Education,Two Wheeler,5.0,5,0,6,0,0,2,0,0,2,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
240,19. Sultanwind,1,1,0,0,1.0914399676573494,0.0,Male,0,20,Student,Education,Two Wheeler,5.0,5,0,6,0,0,2,0,0,2,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
241,36. Verka Railway Station,0,0,0,0,700.9022222222222,0.0,Male,0,25,Private salaried job,Work,Two Wheeler,5.0,10,0,6,0,0,1,1,0,2,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
241,36. Verka Railway Station,1,1,0,0,8.294286148827364,0.0,Male,0,25,Private salaried job,Work,Two Wheeler,5.0,10,0,6,0,0,1,1,0,2,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
242,5. Ghee Mandi Chowk,0,0,0,0,700.9022222222222,0.0,Male,0,30,Private salaried job,Work,Two Wheeler,5.0,15,0,6,0,0,3,1,0,4,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
242,5. Ghee Mandi Chowk,1,1,0,0,7.968170883251617,0.0,Male,0,30,Private salaried job,Work,Two Wheeler,5.0,15,0,6,0,0,3,1,0,4,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
243,22. 100 feet raod,0,0,0,0,700.9022222222222,0.0,Male,0,35,Private salaried job,Work,Two Wheeler,5.0,20,0,6,0,0,2,0,0,2,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
243,22. 100 feet raod,1,1,0,0,2.3264074196643367,0.0,Male,0,35,Private salaried job,Work,Two Wheeler,5.0,20,0,6,0,0,2,0,0,2,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
244,18. Spring Dale,0,0,0,0,817.7192592592593,0.0,Male,0,45,Self-employed,Work,Two Wheeler,5.0,15,0,7,0,0,2,0,1,2,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
244,18. Spring Dale,1,1,0,0,5.307695905990535,0.0,Male,0,45,Self-employed,Work,Two Wheeler,5.0,15,0,7,0,0,2,0,1,2,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
245,16. Ram Tirath Road,0,0,0,0,981.2631111111111,0.0,Male,0,20,Self-employed,Work,Two Wheeler,6.0,30,0,7,0,0,1,0,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
245,16. Ram Tirath Road,1,1,0,0,6.060158207000109,0.0,Male,0,20,Self-employed,Work,Two Wheeler,6.0,30,0,7,0,0,1,0,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
246,33. Tara Wala pul,0,0,0,0,841.0826666666667,0.0,Male,0,26,Private salaried job,Work,Two Wheeler,6.0,20,0,6,0,0,1,2,1,3,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
246,33. Tara Wala pul,1,1,0,0,8.677389537760112,0.0,Male,0,26,Private salaried job,Work,Two Wheeler,6.0,20,0,6,0,0,1,2,1,3,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
247,5. Ghee Mandi Chowk,0,0,1,0,981.2631111111111,0.0,Male,0,35,Self-employed,Work,Two Wheeler,6.0,10,0,7,0,0,4,3,2,7,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
247,5. Ghee Mandi Chowk,1,1,1,1,303.1,10.0,Male,0,35,Self-employed,Work,Two Wheeler,6.0,10,0,7,0,0,4,3,2,7,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.1832253700668592
248,34. Valmiki Chowk,0,0,0,0,560.7217777777778,0.0,Male,0,44,Private salaried job,Work,Two Wheeler,6.0,5,0,4,0,0,1,0,1,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
248,34. Valmiki Chowk,1,1,0,0,4.125715692736804,0.0,Male,0,44,Private salaried job,Work,Two Wheeler,6.0,5,0,4,0,0,1,0,1,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
249,17. Ratan Singh Chowk,0,0,0,0,1121.4435555555556,0.0,Female,1,45,Government salaried job,Work,Two Wheeler,8.0,30,0,6,0,0,1,1,1,2,26000,0.2341372044017794,0,0,Yes,1,0.0780457348005931,0.0
249,17. Ratan Singh Chowk,1,1,0,0,3.741840434071827,0.0,Female,1,45,Government salaried job,Work,Two Wheeler,8.0,30,0,6,0,0,1,1,1,2,26000,0.2341372044017794,0,0,Yes,1,0.0780457348005931,0.0
250,5. Ghee Mandi Chowk,0,0,0,0,1261.6239999999998,0.0,Male,0,46,Self-employed,Work,Two Wheeler,9.0,30,0,6,0,0,3,0,1,3,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
250,5. Ghee Mandi Chowk,1,1,0,0,4.258820863735099,0.0,Male,0,46,Self-employed,Work,Two Wheeler,9.0,30,0,6,0,0,3,0,1,3,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
251,14. Municipal Corporation,0,0,0,0,1401.8044444444445,0.0,Male,0,19,Student,Education,Two Wheeler,10.0,10,0,6,0,0,4,2,0,6,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
251,14. Municipal Corporation,1,1,0,0,6.519310255799741,0.0,Male,0,19,Student,Education,Two Wheeler,10.0,10,0,6,0,0,4,2,0,6,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
252,3. Bus stand,0,0,0,0,700.9022222222222,0.0,Male,0,25,Private salaried job,Work,Two Wheeler,10.0,20,0,3,0,0,1,0,0,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
252,3. Bus stand,1,1,0,0,8.674906317523249,0.0,Male,0,25,Private salaried job,Work,Two Wheeler,10.0,20,0,3,0,0,1,0,0,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
253,21. Vallah Bypass,0,0,0,0,1401.8044444444445,0.0,Male,0,25,Self-employed,Work,Two Wheeler,10.0,15,0,6,0,0,1,0,1,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
253,21. Vallah Bypass,1,1,0,0,4.538968820762998,0.0,Male,0,25,Self-employed,Work,Two Wheeler,10.0,15,0,6,0,0,1,0,1,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
254,11. Loharka Road,0,0,0,0,2126.070074074074,0.0,Male,0,35,Self-employed,Work,Two Wheeler,13.0,20,0,7,0,0,1,0,1,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
254,11. Loharka Road,1,1,0,0,2.478395629513581,0.0,Male,0,35,Self-employed,Work,Two Wheeler,13.0,20,0,7,0,0,1,0,1,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
255,1. 100 ft road Chowk,0,0,0,0,1822.3457777777778,0.0,Male,0,37,Private salaried job,Work,Two Wheeler,13.0,15,0,6,0,0,1,0,0,1,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
255,1. 100 ft road Chowk,1,1,0,0,2.366623629975812,0.0,Male,0,37,Private salaried job,Work,Two Wheeler,13.0,15,0,6,0,0,1,0,0,1,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
256,13. Mudhal Bypass,0,0,0,0,911.1728888888889,0.0,Female,1,40,Homemaker,Work,Two Wheeler,13.0,40,0,3,0,0,1,0,1,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
256,13. Mudhal Bypass,1,1,0,0,7.460142802434464,0.0,Female,1,40,Homemaker,Work,Two Wheeler,13.0,40,0,3,0,0,1,0,1,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
257,33. Tara Wala pul,0,0,0,0,2289.6139259259257,0.0,Male,0,30,Self-employed,Work,Two Wheeler,14.0,20,0,7,0,0,3,3,0,6,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
257,33. Tara Wala pul,1,1,0,0,8.165687634239104,0.0,Male,0,30,Self-employed,Work,Two Wheeler,14.0,20,0,7,0,0,3,3,0,6,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
258,Chattarwind_Gate,0,0,0,0,1962.5262222222223,0.0,Female,1,40,Self-employed,Work,Two Wheeler,14.0,30,0,6,0,0,1,0,1,1,6374,1.0,0,0,No,1,0.3333333333333333,0.0
258,Chattarwind_Gate,1,1,0,0,1.0527807985412496,0.0,Female,1,40,Self-employed,Work,Two Wheeler,14.0,30,0,6,0,0,1,0,1,1,6374,1.0,0,0,No,1,0.3333333333333333,0.0
259,15. Rajasansi,0,0,0,0,350.4511111111111,0.0,Male,0,37,Self-employed,Religious,Two Wheeler,15.0,30,0,1,0,0,1,1,0,2,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
259,15. Rajasansi,1,1,0,0,0.6655885695517816,0.0,Male,0,37,Self-employed,Religious,Two Wheeler,15.0,30,0,1,0,0,1,1,0,2,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
260,30. Novelty Chowk,0,0,0,0,2780.2454814814814,0.0,Male,0,20,Private salaried job,Work,Two Wheeler,17.0,30,0,7,0,0,1,0,1,1,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
260,30. Novelty Chowk,1,1,0,0,5.944336637564518,0.0,Male,0,20,Private salaried job,Work,Two Wheeler,17.0,30,0,7,0,0,1,0,1,1,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
261,19. Sultanwind,0,0,0,0,3270.877037037037,0.0,Male,0,28,Self-employed,Work,Two Wheeler,20.0,30,0,7,0,0,1,1,0,2,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
261,19. Sultanwind,1,1,0,0,1.4617324419269828,0.0,Male,0,28,Self-employed,Work,Two Wheeler,20.0,30,0,7,0,0,1,1,0,2,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
262,14. Municipal Corporation,0,0,0,0,3504.511111111111,0.0,Male,0,17,Student,Education,Two Wheeler,25.0,40,0,6,0,0,2,0,1,2,0,1.0,0,0,No,0,0.3333333333333333,0.0
262,14. Municipal Corporation,1,1,0,0,8.246641904563413,0.0,Male,0,17,Student,Education,Two Wheeler,25.0,40,0,6,0,0,2,0,1,2,0,1.0,0,0,No,0,0.3333333333333333,0.0
263,35. Verka Bypass,0,0,0,0,303.1,0.0,Male,0,24,Self-employed,Work,Shared Autorickshaw,2.0,10,10,7,5,0,1,0,0,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
263,35. Verka Bypass,1,1,0,0,306.2033467392408,0.0,Male,0,24,Self-employed,Work,Shared Autorickshaw,2.0,10,10,7,5,0,1,0,0,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
264,35. Verka Bypass,0,0,0,0,259.8,0.0,Male,0,28,Self-employed,Work,Shared Autorickshaw,2.0,10,10,6,10,0,1,0,0,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
264,35. Verka Bypass,1,1,0,0,261.23871932971144,0.0,Male,0,28,Self-employed,Work,Shared Autorickshaw,2.0,10,10,6,10,0,1,0,0,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
265,14. Municipal Corporation,0,0,1,0,86.6,0.0,Female,1,22,Student,Education,Shared Autorickshaw,3.0,10,20,1,2,200,2,0,1,2,0,1.0,0,0,No,0,0.3333333333333333,0.0
265,14. Municipal Corporation,1,1,1,1,21.65,5.0,Female,1,22,Student,Education,Shared Autorickshaw,3.0,10,20,1,2,200,2,0,1,2,0,1.0,0,0,No,0,0.3333333333333333,0.3333333333333333
266,16. Ram Tirath Road,0,0,0,0,433.0,0.0,Male,0,26,Self-employed,Work,Shared Autorickshaw,3.0,30,20,5,5,200,2,0,1,2,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
266,16. Ram Tirath Road,1,1,0,0,434.6553172273528,0.0,Male,0,26,Self-employed,Work,Shared Autorickshaw,3.0,30,20,5,5,200,2,0,1,2,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
267,33. Tara Wala pul,0,0,0,0,259.8,0.0,Male,0,30,Private salaried job,Work,Shared Autorickshaw,3.0,10,20,3,5,200,1,1,1,2,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
267,33. Tara Wala pul,1,1,0,0,262.64720082337936,0.0,Male,0,30,Private salaried job,Work,Shared Autorickshaw,3.0,10,20,3,5,200,1,1,1,2,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
268,24. GNDU,0,0,0,0,1732.0,0.0,Female,1,21,Student,Education,Shared Autorickshaw,4.0,60,80,5,15,100,1,0,0,1,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
268,24. GNDU,1,1,0,0,1733.5361339519206,0.0,Female,1,21,Student,Education,Shared Autorickshaw,4.0,60,80,5,15,100,1,0,0,1,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
269,14. Municipal Corporation,0,0,0,0,519.6,0.0,Male,0,23,Private salaried job,Work,Shared Autorickshaw,4.0,20,30,4,7,100,1,1,0,2,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
269,14. Municipal Corporation,1,1,0,0,520.7549006366536,0.0,Male,0,23,Private salaried job,Work,Shared Autorickshaw,4.0,20,30,4,7,100,1,1,0,2,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
270,14. Municipal Corporation,0,0,1,0,259.8,0.0,Male,0,24,Private salaried job,Work,Shared Autorickshaw,4.0,25,20,3,10,500,1,0,1,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
270,14. Municipal Corporation,1,1,1,1,129.9,10.0,Male,0,24,Private salaried job,Work,Shared Autorickshaw,4.0,25,20,3,10,500,1,0,1,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.1300762246676552
271,18. Spring Dale,0,0,0,0,173.2,0.0,Male,0,34,Self-employed,Work,Shared Autorickshaw,5.0,10,20,2,2,100,0,1,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
271,18. Spring Dale,1,1,0,0,173.75395409164258,0.0,Male,0,34,Self-employed,Work,Shared Autorickshaw,5.0,10,20,2,2,100,0,1,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
272,35. Verka Bypass,0,0,0,0,519.6,0.0,Male,0,55,Self-employed,Work,Shared Autorickshaw,5.0,15,20,6,0,0,0,0,0,0,17914,0.5496761102005776,1,0,Yes,1,0.5165587034001925,0.0
272,35. Verka Bypass,1,1,0,0,521.3464147093586,0.0,Male,0,55,Self-employed,Work,Shared Autorickshaw,5.0,15,20,6,0,0,0,0,0,0,17914,0.5496761102005776,1,0,Yes,1,0.5165587034001925,0.0
273,8. Hall Gate,0,0,1,0,909.3,0.0,Male,0,26,Self-employed,Work,Shared Autorickshaw,6.0,30,30,7,10,0,1,0,4,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
273,8. Hall Gate,1,1,1,1,303.1,10.0,Male,0,26,Self-employed,Work,Shared Autorickshaw,6.0,30,30,7,10,0,1,0,4,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.1832253700668592
274,18. Spring Dale,0,0,0,0,173.2,0.0,Male,0,42,Self-employed,Work,Shared Autorickshaw,6.0,20,20,2,2,200,0,0,0,0,17914,0.5496761102005776,1,0,No,1,0.5165587034001925,0.0
274,18. Spring Dale,1,1,0,0,179.1114381611097,0.0,Male,0,42,Self-employed,Work,Shared Autorickshaw,6.0,20,20,2,2,200,0,0,0,0,17914,0.5496761102005776,1,0,No,1,0.5165587034001925,0.0
275,14. Municipal Corporation,0,0,0,0,173.2,0.0,Male,0,45,Self-employed,Shopping,Shared Autorickshaw,6.0,20,20,2,5,0,0,0,1,0,17914,0.5496761102005776,1,0,No,1,0.5165587034001925,0.0
275,14. Municipal Corporation,1,1,0,0,180.00714526799504,0.0,Male,0,45,Self-employed,Shopping,Shared Autorickshaw,6.0,20,20,2,5,0,0,0,1,0,17914,0.5496761102005776,1,0,No,1,0.5165587034001925,0.0
276,36. Verka Railway Station,0,0,1,0,1039.2,0.0,Male,0,34,Labourer,Work,Shared Autorickshaw,7.0,20,40,6,2,0,1,0,1,1,13650,0.7160696167954421,0,0,Yes,1,0.2386898722651473,0.0
276,36. Verka Railway Station,1,1,1,1,389.7,15.0,Male,0,34,Labourer,Work,Shared Autorickshaw,7.0,20,40,6,2,0,1,0,1,1,13650,0.7160696167954421,0,0,Yes,1,0.2386898722651473,0.2386898722651473
277,7. Guru Ram Das Charitable Hospital,0,0,1,0,519.6,0.0,Male,0,34,Self-employed,Work,Shared Autorickshaw,7.0,20,20,6,10,0,0,0,1,0,17914,0.5496761102005776,1,0,No,1,0.5165587034001925,0.0
277,7. Guru Ram Das Charitable Hospital,1,1,1,1,389.7,15.0,Male,0,34,Self-employed,Work,Shared Autorickshaw,7.0,20,20,6,10,0,0,0,1,0,17914,0.5496761102005776,1,0,No,1,0.5165587034001925,0.5165587034001925
278,21. Vallah Bypass,0,0,1,0,433.0,0.0,Female,1,25,Private salaried job,Work,Shared Autorickshaw,8.0,20,20,5,10,200,1,0,1,1,17000,0.5853430110044486,0,0,No,1,0.1951143370014828,0.0
278,21. Vallah Bypass,1,1,1,1,324.75,15.0,Female,1,25,Private salaried job,Work,Shared Autorickshaw,8.0,20,20,5,10,200,1,0,1,1,17000,0.5853430110044486,0,0,No,1,0.1951143370014828,0.1951143370014828
279,5. Ghee Mandi Chowk,0,0,1,0,1299.0,0.0,Male,0,43,Private salaried job,Work,Shared Autorickshaw,8.0,25,50,6,5,200,0,0,0,0,22000,0.3902286740029658,1,0,Yes,1,0.4634095580009886,0.0
279,5. Ghee Mandi Chowk,1,1,1,1,389.7,15.0,Male,0,43,Private salaried job,Work,Shared Autorickshaw,8.0,25,50,6,5,200,0,0,0,0,22000,0.3902286740029658,1,0,Yes,1,0.4634095580009886,0.4634095580009886
280,17. Ratan Singh Chowk,0,0,0,0,519.6,0.0,Male,0,21,Self-employed,Work,Shared Autorickshaw,9.0,15,20,6,5,0,0,0,0,0,17914,0.5496761102005776,1,0,No,1,0.5165587034001925,0.0
280,17. Ratan Singh Chowk,1,1,0,0,528.111316268222,0.0,Male,0,21,Self-employed,Work,Shared Autorickshaw,9.0,15,20,6,5,0,0,0,0,0,17914,0.5496761102005776,1,0,No,1,0.5165587034001925,0.0
281,16. Ram Tirath Road,0,0,0,0,346.4,0.0,Female,1,30,Homemaker,Work,Shared Autorickshaw,9.0,20,40,2,5,100,1,0,1,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
281,16. Ram Tirath Road,1,1,0,0,346.8347506201279,0.0,Female,1,30,Homemaker,Work,Shared Autorickshaw,9.0,20,40,2,5,100,1,0,1,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
282,11. Loharka Road,0,0,0,0,86.6,0.0,Male,0,30,Self-employed,Work,Shared Autorickshaw,10.0,30,20,1,15,500,1,1,1,2,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
282,11. Loharka Road,1,1,0,0,88.41498409596524,0.0,Male,0,30,Self-employed,Work,Shared Autorickshaw,10.0,30,20,1,15,500,1,1,1,2,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
283,11. Loharka Road,0,0,0,0,433.0,0.0,Male,0,40,Private salaried job,Work,Shared Autorickshaw,12.0,25,20,5,20,200,2,1,0,3,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
283,11. Loharka Road,1,1,0,0,435.367448711044,0.0,Male,0,40,Private salaried job,Work,Shared Autorickshaw,12.0,25,20,5,20,200,2,1,0,3,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
284,22. 100 feet raod,0,0,1,0,346.4,0.0,Male,0,66,Unemployed,Work,Shared Autorickshaw,13.0,35,40,2,5,200,1,0,0,1,0,1.0,0,1,Yes,0,0.6666666666666666,0.0
284,22. 100 feet raod,1,1,1,1,173.2,20.0,Male,0,66,Unemployed,Work,Shared Autorickshaw,13.0,35,40,2,5,200,1,0,0,1,0,1.0,0,1,Yes,0,0.6666666666666666,0.6666666666666666
285,16. Ram Tirath Road,0,0,0,0,649.5,0.0,Female,1,30,Homemaker,Work,Shared Autorickshaw,15.0,40,25,6,5,100,0,0,0,0,0,1.0,1,0,Yes,0,0.6666666666666666,0.0
285,16. Ram Tirath Road,1,1,0,0,655.2123265174278,0.0,Female,1,30,Homemaker,Work,Shared Autorickshaw,15.0,40,25,6,5,100,0,0,0,0,0,1.0,1,0,Yes,0,0.6666666666666666,0.0
286,24. GNDU,0,0,0,0,0.0,0.0,Male,0,21,Self-employed,Work,Bicycle,9.0,60,0,6,0,0,0,0,1,0,17914,0.5496761102005776,1,0,Yes,1,0.5165587034001925,0.0
286,24. GNDU,1,1,0,0,4.162624257031923,0.0,Male,0,21,Self-employed,Work,Bicycle,9.0,60,0,6,0,0,0,0,1,0,17914,0.5496761102005776,1,0,Yes,1,0.5165587034001925,0.0
287,2. Amritsar Engineering College,0,0,0,0,0.0,0.0,Male,0,32,Private salaried job,Work,Bicycle,11.0,45,0,6,0,0,1,0,1,1,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
287,2. Amritsar Engineering College,1,1,0,0,0.4925411992759398,0.0,Male,0,32,Private salaried job,Work,Bicycle,11.0,45,0,6,0,0,1,0,1,1,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
288,33. Tara Wala pul,0,0,0,0,519.6,0.0,Male,0,18,Student,Education,Shared E-Rickshaw,2.0,10,20,6,5,0,2,1,0,3,0,1.0,0,0,No,0,0.3333333333333333,0.0
288,33. Tara Wala pul,1,1,0,0,523.3361413845957,0.0,Male,0,18,Student,Education,Shared E-Rickshaw,2.0,10,20,6,5,0,2,1,0,3,0,1.0,0,0,No,0,0.3333333333333333,0.0
289,34. Valmiki Chowk,0,0,0,0,86.6,0.0,Female,1,30,Homemaker,Religious,Shared E-Rickshaw,3.0,30,20,1,5,200,2,0,1,2,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
289,34. Valmiki Chowk,1,1,0,0,91.83752948717635,0.0,Female,1,30,Homemaker,Religious,Shared E-Rickshaw,3.0,30,20,1,5,200,2,0,1,2,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
290,7. Guru Ram Das Charitable Hospital,0,0,0,0,519.6,0.0,Male,0,20,Self-employed,Work,Shared E-Rickshaw,4.0,20,20,6,0,0,1,0,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
290,7. Guru Ram Das Charitable Hospital,1,1,0,0,520.6167190290372,0.0,Male,0,20,Self-employed,Work,Shared E-Rickshaw,4.0,20,20,6,0,0,1,0,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
291,30. Novelty Chowk,0,0,0,0,519.6,0.0,Male,0,20,Self-employed,Work,Shared E-Rickshaw,4.0,15,20,6,1,0,1,0,0,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
291,30. Novelty Chowk,1,1,0,0,527.9345855378856,0.0,Male,0,20,Self-employed,Work,Shared E-Rickshaw,4.0,15,20,6,1,0,1,0,0,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
292,14. Municipal Corporation,0,0,0,0,519.6,0.0,Female,1,24,Student,Education,Shared E-Rickshaw,4.0,20,20,6,2,0,1,0,0,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
292,14. Municipal Corporation,1,1,0,0,520.1196186646511,0.0,Female,1,24,Student,Education,Shared E-Rickshaw,4.0,20,20,6,2,0,1,0,0,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
293,21. Vallah Bypass,0,0,0,0,433.0,0.0,Male,0,36,Private salaried job,Work,Shared E-Rickshaw,4.0,30,20,5,10,200,2,0,1,2,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
293,21. Vallah Bypass,1,1,0,0,442.24841869018064,0.0,Male,0,36,Private salaried job,Work,Shared E-Rickshaw,4.0,30,20,5,10,200,2,0,1,2,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
294,5. Ghee Mandi Chowk,0,0,0,0,259.8,0.0,Male,0,40,Self-employed,Work,Shared E-Rickshaw,4.0,10,20,3,5,100,1,0,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
294,5. Ghee Mandi Chowk,1,1,0,0,260.7911314157988,0.0,Male,0,40,Self-employed,Work,Shared E-Rickshaw,4.0,10,20,3,5,100,1,0,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
295,8. Hall Gate,0,0,0,0,433.0,0.0,Female,1,22,Student,Education,Shared E-Rickshaw,5.0,15,20,5,0,0,1,0,0,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
295,8. Hall Gate,1,1,0,0,441.43574951597753,0.0,Female,1,22,Student,Education,Shared E-Rickshaw,5.0,15,20,5,0,0,1,0,0,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
296,Majitha_Road,0,0,0,0,866.0,0.0,Male,0,23,Private salaried job,Health,Shared E-Rickshaw,5.0,20,50,4,5,100,1,0,1,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
296,Majitha_Road,1,1,0,0,875.0265314392761,0.0,Male,0,23,Private salaried job,Health,Shared E-Rickshaw,5.0,20,50,4,5,100,1,0,1,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
297,14. Municipal Corporation,0,0,0,0,173.2,0.0,Male,0,26,Labourer,Work,Shared E-Rickshaw,5.0,25,20,2,2,1000,0,0,0,0,13650,0.7160696167954421,1,0,Yes,1,0.5720232055984807,0.0
297,14. Municipal Corporation,1,1,0,0,182.99570680586592,0.0,Male,0,26,Labourer,Work,Shared E-Rickshaw,5.0,25,20,2,2,1000,0,0,0,0,13650,0.7160696167954421,1,0,Yes,1,0.5720232055984807,0.0
298,13. Mudhal Bypass,0,0,0,0,173.2,0.0,Female,1,22,Student,Education,Shared E-Rickshaw,6.0,20,20,2,0,150,2,0,0,2,0,1.0,0,0,No,0,0.3333333333333333,0.0
298,13. Mudhal Bypass,1,1,0,0,181.2202588027359,0.0,Female,1,22,Student,Education,Shared E-Rickshaw,6.0,20,20,2,0,150,2,0,0,2,0,1.0,0,0,No,0,0.3333333333333333,0.0
